order_id,customer_id,order_date,ship_date,order_status,payment_method,sales_channel,order_amount,discount_amount,shipping_fee,city_x,state_x,net_amount,order_month,order_year,customer_name,gender,customer_segment,city_y,state_y,age,product_id,quantity,unit_price,discount_pct,item_total,product_name,category,sub_category,brand,profit_margin
ORD01051,CUST0295,2024-02-07,2024-02-10,Shipped,Upi,In-Store,13495.93,1600.78,199,Surat,NY,12094.15,2024-02,2024,Zoe  Garcia,Male,Home Office,Bangalore,KA,46.0,PROD008,6.0,1798.45,37.5,6744.19,Samsung Furniture 983,Sports,Bedding,Harpercollins,66.39
ORD01051,CUST0295,2024-02-07,2024-02-10,Shipped,Upi,In-Store,13495.93,1600.78,199,Surat,NY,12094.15,2024-02,2024,Zoe  Garcia,Male,Home Office,Bangalore,KA,46.0,PROD063,8.0,1969.96,11.9,13884.28,Penguin Mobile 291,Electronics,Camera,Prestige,50.83
ORD01052,CUST0125,2024-07-02,2024-02-12,Delivered,Debit Card,Mobile App,33503.16,8954.1,49,Chennai,TS,24598.06,2024-07,2024,Sneha Williams,Other,Corporate,Ahmedabad,GJ,46.0,PROD167,1.0,4243.53,21.4,3335.41,Penguin Saree 689,Home & Kitchen,T-Shirt,Apple,49.15
ORD01052,CUST0125,2024-07-02,2024-02-12,Delivered,Debit Card,Mobile App,33503.16,8954.1,49,Chennai,TS,24598.06,2024-07,2024,Sneha Williams,Other,Corporate,Ahmedabad,GJ,46.0,PROD158,1.0,3924.71,21.0,3100.52,Nike Yoga 654,Home & Kitchen,Football,Samsung,56.49
ORD01053,CUST0493,2024-08-02,2024-02-14,Pending,Wallet,Online,41855.52,6158.72,199,Delhi,MH,35895.8,2024-08,2024,Priya  Martin,Female,Home Office,Mumbai,MH,46.0,PROD049,3.0,1501.75,4.6,4298.01,Nike Smartwatch 658,Books,Mobile,Philips,29.78
ORD01053,CUST0493,2024-08-02,2024-02-14,Pending,Wallet,Online,41855.52,6158.72,199,Delhi,MH,35895.8,2024-08,2024,Priya  Martin,Female,Home Office,Mumbai,MH,46.0,PROD050,9.0,1776.62,14.1,13735.05,Sony Dress 370,Home & Kitchen,Jacket,Penguin,46.17
ORD01054,CUST0394,2024-09-02,2024-02-10,Pending,Cod,Online,35107.43,13172.03,0,Ahmedabad,KA,21935.4,2024-09,2024,Mia Davis,Other,Home Office,Ahmedabad,GJ,46.0,,,,,,,,,,
ORD01055,CUST0065,2024-02-09,2024-02-16,Pending,Cod,Mobile App,32902.76,0.0,149,New York,ON,33051.76,2024-02,2024,Quinn Brown,Other,Consumer,Delhi,DL,69.0,PROD152,4.0,3201.11,26.6,9398.46,Nike Fiction 779,Sports,Non-Fiction,Sony,30.74
ORD01055,CUST0065,2024-02-09,2024-02-16,Pending,Cod,Mobile App,32902.76,0.0,149,New York,ON,33051.76,2024-02,2024,Quinn Brown,Other,Consumer,Delhi,DL,69.0,PROD029,10.0,1428.85,30.2,9973.37,Puma Shoes 790,Books,Jacket,Samsung,-14.06
ORD01055,CUST0065,2024-02-09,2024-02-16,Pending,Cod,Mobile App,32902.76,0.0,149,New York,ON,33051.76,2024-02,2024,Quinn Brown,Other,Consumer,Delhi,DL,69.0,PROD161,1.0,692.07,21.0,546.74,Sony Jeans 636,Sports,Saree,Puma,14.22
ORD01055,CUST0065,2024-02-09,2024-02-16,Pending,Cod,Mobile App,32902.76,0.0,149,New York,ON,33051.76,2024-02,2024,Quinn Brown,Other,Consumer,Delhi,DL,69.0,PROD093,5.0,1364.0,7.7,6294.86,Prestige Furniture 284,Electronics,Bedding,Samsung,9.26
ORD01056,CUST0654,2024-02-10,2024-02-14,Returned,Cod,Mobile App,14321.86,1769.78,99,Ahmedabad,TN,12651.08,2024-02,2024,Eve  Thomas,Other,Consumer,Hyderabad,TS,49.0,PROD152,5.0,4537.99,5.2,21510.07,Nike Fiction 779,Sports,Non-Fiction,Sony,30.74
ORD01056,CUST0654,2024-02-10,2024-02-14,Returned,Cod,Mobile App,14321.86,1769.78,99,Ahmedabad,TN,12651.08,2024-02,2024,Eve  Thomas,Other,Consumer,Hyderabad,TS,49.0,PROD050,10.0,1809.24,25.0,13569.3,Sony Dress 370,Home & Kitchen,Jacket,Penguin,46.17
ORD01056,CUST0654,2024-02-10,2024-02-14,Returned,Cod,Mobile App,14321.86,1769.78,99,Ahmedabad,TN,12651.08,2024-02,2024,Eve  Thomas,Other,Consumer,Hyderabad,TS,49.0,PROD143,3.0,2618.15,1.9,7705.22,Apple Mobile 427,Sports,Laptop,Prestige,43.6
ORD01056,CUST0654,2024-02-10,2024-02-14,Returned,Cod,Mobile App,14321.86,1769.78,99,Ahmedabad,TN,12651.08,2024-02,2024,Eve  Thomas,Other,Consumer,Hyderabad,TS,49.0,PROD073,8.0,1119.92,4.2,8583.07,Philips Running 721,Sports,Yoga,Nike,52.7
ORD01058,CUST0643,2024-02-12,2024-02-18,Cancelled,Upi,Online,6798.33,2280.9,0,Kolkata,TN,4517.43,2024-02,2024,Olivia Taylor,Other,Consumer,Jaipur,RJ,46.0,PROD100,7.0,722.94,25.5,3770.13,Sony History 683,Sports,Comics,Puma,56.77
ORD01059,CUST0999,2024-02-12,2024-02-19,Delivered,Cod,Mobile App,25477.69,8404.09,149,Pune,MH,17222.6,2024-02,2024,Peter Davis,Male,Consumer,Chennai,TN,46.0,PROD099,6.0,518.99,36.5,1977.35,Reebok Cricket 803,Sports,Cycling,Puma,51.59
ORD01059,CUST0999,2024-02-12,2024-02-19,Delivered,Cod,Mobile App,25477.69,8404.09,149,Pune,MH,17222.6,2024-02,2024,Peter Davis,Male,Consumer,Chennai,TN,46.0,PROD151,5.0,2237.67,8.6,10226.15,Samsung Appliances 375,Books,Decor,Samsung,40.0
ORD01060,CUST0736,2024-02-13,2024-02-18,Cancelled,Net Banking,Mobile App,41108.28,1160.88,49,Mumbai,RJ,39996.4,2024-02,2024,Steve Jackson,Male,Consumer,Mumbai,MH,46.0,,,,,,,,,,
ORD01061,CUST0229,2024-02-14,2024-02-17,Pending,Cod,In-Store,13431.67,4026.0,199,Toronto,MH,9604.67,2024-02,2024,,,,,,,PROD108,4.0,754.95,19.9,2418.86,Samsung Saree 374,Electronics,Jacket,Philips,52.83
ORD01062,CUST0849,2024-02-15,2024-02-18,Pending,Wallet,Online,47844.83,4628.74,149,Chennai,GJ,43365.09,2024-02,2024,Eve Anderson,Other,Consumer,Mumbai,MH,19.0,PROD016,4.0,1323.03,0.0,5292.12,Reebok Decor 388,Home & Kitchen,Furniture,Lg,43.56
ORD01063,CUST0030,2024-02-15,2024-02-20,Pending,Credit Card,In-Store,33231.86,13279.16,199,Surat,TN,20151.7,2024-02,2024,Diana Garcia,Female,Consumer,Kolkata,WB,46.0,PROD013,7.0,2350.37,3.3,15909.65,Lg Mobile 752,Clothing,Smartwatch,Apple,46.62
ORD01063,CUST0030,2024-02-15,2024-02-20,Pending,Credit Card,In-Store,33231.86,13279.16,199,Surat,TN,20151.7,2024-02,2024,Diana Garcia,Female,Consumer,Kolkata,WB,46.0,PROD093,7.0,120.32,21.8,658.63,Prestige Furniture 284,Electronics,Bedding,Samsung,9.26
ORD01063,CUST0030,2024-02-15,2024-02-20,Pending,Credit Card,In-Store,33231.86,13279.16,199,Surat,TN,20151.7,2024-02,2024,Diana Garcia,Female,Consumer,Kolkata,WB,46.0,PROD077,1.0,3689.36,23.6,2818.67,Nike Laptop 968,Home & Kitchen,Smartwatch,Adidas,58.83
ORD01063,CUST0030,2024-02-15,2024-02-20,Pending,Credit Card,In-Store,33231.86,13279.16,199,Surat,TN,20151.7,2024-02,2024,Diana Garcia,Female,Consumer,Kolkata,WB,46.0,PROD118,3.0,2265.17,24.5,5130.61,Philips Tablet 619,Books,Camera,Samsung,55.89
ORD01064,CUST0160,2024-02-16,2024-02-18,Shipped,Wallet,In-Store,17414.01,1614.02,149,New York,NSW,15948.99,2024-02,2024,,,,,,,PROD075,7.0,841.57,7.4,5455.06,Puma Football 995,Clothing,Swimming,Nike,27.65
ORD01065,CUST0195,2024-02-17,2024-02-23,Cancelled,Credit Card,Online,41754.74,10440.56,199,Hyderabad,MH,31513.18,2024-02,2024,Leo Brown,Other,Consumer,Sydney,NSW,31.0,PROD199,9.0,4876.33,12.4,38444.99,Adidas Swimming 953,Home & Kitchen,Cricket,Adidas,9.45
ORD01065,CUST0195,2024-02-17,2024-02-23,Cancelled,Credit Card,Online,41754.74,10440.56,199,Hyderabad,MH,31513.18,2024-02,2024,Leo Brown,Other,Consumer,Sydney,NSW,31.0,PROD019,1.0,2129.3,3.8,2048.39,Philips Cycling 881,Books,Swimming,Nike,33.52
ORD01065,CUST0195,2024-02-17,2024-02-23,Cancelled,Credit Card,Online,41754.74,10440.56,199,Hyderabad,MH,31513.18,2024-02,2024,Leo Brown,Other,Consumer,Sydney,NSW,31.0,PROD064,10.0,528.03,35.3,3416.35,Apple Laptop 953,Clothing,Camera,Harpercollins,39.99
ORD01065,CUST0195,2024-02-17,2024-02-23,Cancelled,Credit Card,Online,41754.74,10440.56,199,Hyderabad,MH,31513.18,2024-02,2024,Leo Brown,Other,Consumer,Sydney,NSW,31.0,PROD079,5.0,3869.47,26.0,14317.04,Prestige Science 518,Sports,Non-Fiction,Apple,45.47
ORD01065,CUST0195,2024-02-17,2024-02-23,Cancelled,Credit Card,Online,41754.74,10440.56,199,Hyderabad,MH,31513.18,2024-02,2024,Leo Brown,Other,Consumer,Sydney,NSW,31.0,PROD164,6.0,3127.31,35.1,12177.75,Lg Camera 401,Home & Kitchen,Camera,Nike,58.81
ORD01066,CUST0424,2024-02-17,2024-02-21,Shipped,Cod,Online,33872.68,11323.97,49,New York,RJ,22597.71,2024-02,2024,Grace Moore,Other,Consumer,Hyderabad,TS,46.0,PROD173,3.0,2340.22,26.3,5174.23,Apple Appliances 796,Home & Kitchen,Appliances,Nike,53.5
ORD01066,CUST0424,2024-02-17,2024-02-21,Shipped,Cod,Online,33872.68,11323.97,49,New York,RJ,22597.71,2024-02,2024,Grace Moore,Other,Consumer,Hyderabad,TS,46.0,PROD026,10.0,2888.55,25.5,21519.7,Nike Cricket 264,Clothing,Running,Apple,32.24
ORD01066,CUST0424,2024-02-17,2024-02-21,Shipped,Cod,Online,33872.68,11323.97,49,New York,RJ,22597.71,2024-02,2024,Grace Moore,Other,Consumer,Hyderabad,TS,46.0,PROD087,6.0,3410.63,8.1,18806.21,Samsung Headphones 981,Sports,Tablet,Samsung,56.65
ORD01066,CUST0424,2024-02-17,2024-02-21,Shipped,Cod,Online,33872.68,11323.97,49,New York,RJ,22597.71,2024-02,2024,Grace Moore,Other,Consumer,Hyderabad,TS,46.0,PROD057,2.0,4993.42,24.2,7570.02,Adidas Jacket 309,Electronics,Jeans,Samsung,54.79
ORD01067,CUST0269,2024-02-18,2024-02-23,Pending,Wallet,Mobile App,14094.09,3556.93,49,London,MH,10586.16,2024-02,2024,Nick Martin,Other,Corporate,Chennai,TN,31.0,PROD082,6.0,4706.6,33.7,18722.85,Samsung Lighting 904,Books,Furniture,Nike,29.28
ORD01068,CUST0783,2024-02-19,2024-02-20,Returned,Wallet,Mobile App,33700.04,6906.99,49,Toronto,LDN,26842.05,2024-02,2024,Tina  Thompson,Other,Consumer,Toronto,ON,51.0,PROD198,5.0,2838.65,33.5,9438.51,Reebok Football 148,Clothing,Football,Nike,59.52
ORD01069,CUST0120,2024-02-20,2024-02-24,Returned,Net Banking,In-Store,40317.08,10878.29,199,Sydney,TN,29637.79,2024-02,2024,Pooja Shah,Other,Corporate,Toronto,ON,47.0,PROD133,5.0,3781.03,18.1,15483.32,Nike Swimming 562,Books,Football,Puma,14.61
ORD01071,CUST0643,2024-02-21,2024-02-27,Delivered,Credit Card,Mobile App,19124.32,6904.11,99,Pune,LDN,12319.21,2024-02,2024,Olivia Taylor,Other,Consumer,Jaipur,RJ,46.0,PROD157,2.0,4716.69,18.5,7688.2,Samsung Comics 227,Electronics,Fiction,Samsung,49.37
ORD01071,CUST0643,2024-02-21,2024-02-27,Delivered,Credit Card,Mobile App,19124.32,6904.11,99,Pune,LDN,12319.21,2024-02,2024,Olivia Taylor,Other,Consumer,Jaipur,RJ,46.0,PROD109,9.0,3919.66,37.2,22153.92,Adidas Lighting 738,Electronics,Bedding,Samsung,54.83
ORD01072,CUST0447,2024-02-22,2024-02-25,Shipped,Credit Card,Online,38824.7,5621.37,99,Sydney,NY,33302.33,2024-02,2024,Arjun Garcia,Female,Corporate,Surat,GJ,46.0,PROD073,1.0,4708.59,4.0,4520.25,Philips Running 721,Sports,Yoga,Nike,52.7
ORD01073,CUST0623,2024-02-23,2024-02-24,Cancelled,Upi,In-Store,28144.8,4319.88,199,Toronto,MH,24023.92,2024-02,2024,Steve Martin,Other,Consumer,Sydney,NSW,42.0,,,,,,,,,,
ORD01074,CUST0245,2024-02-23,2024-02-26,Shipped,Wallet,In-Store,17241.92,3101.94,49,New York,NY,14188.98,2024-02,2024,Peter Taylor,Male,Home Office,Delhi,DL,64.0,,,,,,,,,,
ORD01075,CUST0434,2024-02-24,2024-02-26,Shipped,Credit Card,In-Store,28923.12,4019.11,199,New York,KA,25103.01,2024-02,2024,Diana  Miller,Other,Corporate,Pune,MH,46.0,PROD022,7.0,4612.97,4.8,30740.83,Lg Cookware 668,Home & Kitchen,Furniture,Philips,32.34
ORD01075,CUST0434,2024-02-24,2024-02-26,Shipped,Credit Card,In-Store,28923.12,4019.11,199,New York,KA,25103.01,2024-02,2024,Diana  Miller,Other,Corporate,Pune,MH,46.0,PROD018,9.0,3830.64,34.7,22512.67,Philips Lighting 243,Home & Kitchen,Furniture,Apple,41.07
ORD01075,CUST0434,2024-02-24,2024-02-26,Shipped,Credit Card,In-Store,28923.12,4019.11,199,New York,KA,25103.01,2024-02,2024,Diana  Miller,Other,Corporate,Pune,MH,46.0,PROD185,10.0,1828.57,16.0,15359.99,Philips Headphones 478,Home & Kitchen,Smartwatch,Lg,39.49
ORD01076,CUST0519,2024-02-25,2024-02-29,Pending,Upi,Mobile App,40367.34,15964.41,199,Mumbai,RJ,24601.93,2024-02,2024,Peter Thompson,Female,Consumer,Pune,MH,47.0,PROD108,2.0,4304.43,20.5,6844.04,Samsung Saree 374,Electronics,Jacket,Philips,52.83
ORD01078,CUST0325,2024-02-26,2024-03-01,Cancelled,Credit Card,Online,45224.93,15803.84,149,Pune,MH,29570.09,2024-02,2024,Rahul Davis,Female,Corporate,Bangalore,KA,46.0,PROD123,10.0,3108.14,23.9,23652.95,Apple Comics 186,Home & Kitchen,History,Nike,48.14
ORD01079,CUST0935,2024-02-27,2024-02-29,Cancelled,Cod,Online,30086.89,10103.26,149,Ahmedabad,MH,20132.63,2024-02,2024,Olivia  Jackson,Other,Home Office,Delhi,DL,62.0,PROD015,3.0,3626.78,22.4,8443.14,Nike Jacket 551,Electronics,Jacket,Apple,10.71
ORD01079,CUST0935,2024-02-27,2024-02-29,Cancelled,Cod,Online,30086.89,10103.26,149,Ahmedabad,MH,20132.63,2024-02,2024,Olivia  Jackson,Other,Home Office,Delhi,DL,62.0,PROD058,3.0,3471.49,28.7,7425.52,Prestige Science 951,Books,Fiction,Harpercollins,47.27
ORD01080,CUST0641,2024-02-28,2024-03-03,Delivered,Wallet,In-Store,22949.55,7367.43,199,London,MH,15781.12,2024-02,2024,Leo Jackson,Female,Consumer,Jaipur,RJ,46.0,PROD030,4.0,493.28,12.1,1734.37,Penguin Yoga 168,Electronics,Running,Nike,55.16
ORD01081,CUST0625,2024-02-28,2024-02-29,Pending,Wallet,In-Store,29636.7,6978.88,99,New York,ON,22756.82,2024-02,2024,Wendy Garcia,Female,Home Office,Surat,GJ,46.0,PROD016,1.0,2386.78,32.7,1606.3,Reebok Decor 388,Home & Kitchen,Furniture,Lg,43.56
ORD01081,CUST0625,2024-02-28,2024-02-29,Pending,Wallet,In-Store,29636.7,6978.88,99,New York,ON,22756.82,2024-02,2024,Wendy Garcia,Female,Home Office,Surat,GJ,46.0,PROD064,4.0,810.49,37.9,2013.26,Apple Laptop 953,Clothing,Camera,Harpercollins,39.99
ORD01082,CUST0606,2024-02-29,2024-03-05,Cancelled,Credit Card,Online,22820.93,8531.02,99,Ahmedabad,GJ,14388.91,2024-02,2024,Charlie Williams,Male,Home Office,Ahmedabad,GJ,46.0,PROD096,2.0,1193.24,36.4,1517.8,Apple Lighting 795,Books,Bedding,Apple,37.49
ORD01082,CUST0606,2024-02-29,2024-03-05,Cancelled,Credit Card,Online,22820.93,8531.02,99,Ahmedabad,GJ,14388.91,2024-02,2024,Charlie Williams,Male,Home Office,Ahmedabad,GJ,46.0,PROD021,3.0,2552.16,25.9,5673.45,Nike Decor 240,Sports,Bedding,Apple,58.93
ORD01082,CUST0606,2024-02-29,2024-03-05,Cancelled,Credit Card,Online,22820.93,8531.02,99,Ahmedabad,GJ,14388.91,2024-02,2024,Charlie Williams,Male,Home Office,Ahmedabad,GJ,46.0,PROD064,4.0,1194.07,3.5,4609.11,Apple Laptop 953,Clothing,Camera,Harpercollins,39.99
ORD01082,CUST0606,2024-02-29,2024-03-05,Cancelled,Credit Card,Online,22820.93,8531.02,99,Ahmedabad,GJ,14388.91,2024-02,2024,Charlie Williams,Male,Home Office,Ahmedabad,GJ,46.0,PROD127,7.0,412.46,7.4,2673.57,Prestige Jacket 193,Books,T-Shirt,Adidas,54.91
ORD01083,CUST0068,2024-03-01,2024-03-03,Pending,Cod,In-Store,20158.06,3042.18,149,London,MH,17264.88,2024-03,2024,Priya Garcia,Male,Corporate,Surat,GJ,47.0,,,,,,,,,,
ORD01084,CUST0424,2024-03-02,2024-03-09,Cancelled,Credit Card,In-Store,30603.4,3160.89,0,Ahmedabad,MH,27442.51,2024-03,2024,Grace Moore,Other,Consumer,Hyderabad,TS,46.0,,,,,,,,,,
ORD01085,CUST0868,2024-03-02,2024-03-03,Pending,Wallet,In-Store,35043.98,11986.96,0,Toronto,NSW,23057.02,2024-03,2024,Yara Wilson,Other,Corporate,Surat,GJ,47.0,PROD083,7.0,62.03,23.7,331.3,Philips Swimming 657,Books,Football,Philips,59.17
ORD01085,CUST0868,2024-03-02,2024-03-03,Pending,Wallet,In-Store,35043.98,11986.96,0,Toronto,NSW,23057.02,2024-03,2024,Yara Wilson,Other,Corporate,Surat,GJ,47.0,PROD176,3.0,2556.81,2.4,7486.34,Nike Jacket 282,Electronics,Shoes,Puma,11.71
ORD01085,CUST0868,2024-03-02,2024-03-03,Pending,Wallet,In-Store,35043.98,11986.96,0,Toronto,NSW,23057.02,2024-03,2024,Yara Wilson,Other,Corporate,Surat,GJ,47.0,PROD003,10.0,934.35,13.7,8063.44,Samsung Camera 763,Electronics,Mobile,Nike,43.08
ORD01085,CUST0868,2024-03-02,2024-03-03,Pending,Wallet,In-Store,35043.98,11986.96,0,Toronto,NSW,23057.02,2024-03,2024,Yara Wilson,Other,Corporate,Surat,GJ,47.0,PROD029,9.0,1294.41,15.6,9832.34,Puma Shoes 790,Books,Jacket,Samsung,-14.06
ORD01086,CUST0474,2024-03-03,2024-03-05,Cancelled,Upi,Mobile App,21718.19,447.31,99,Sydney,GJ,21369.88,2024-03,2024,Charlie Shah,Male,Consumer,Delhi,DL,39.0,,,,,,,,,,
ORD01087,CUST0445,2024-04-03,2024-03-10,Delivered,Cod,Online,4131.6,1592.11,49,Surat,LDN,2588.49,2024-04,2024,Zoe Jackson,Male,Consumer,Pune,MH,45.0,PROD100,3.0,808.3,39.6,1464.64,Sony History 683,Sports,Comics,Puma,56.77
ORD01088,CUST0281,2024-03-05,2024-03-08,Shipped,Net Banking,Mobile App,47574.75,13622.06,149,Delhi,NY,34101.69,2024-03,2024,Alice White,Other,Home Office,Surat,GJ,46.0,PROD027,8.0,870.21,28.0,5012.41,Harpercollins Saree 716,Home & Kitchen,Saree,Apple,18.1
ORD01090,CUST0857,2024-03-06,2024-03-09,Shipped,Net Banking,Online,36425.77,6154.17,0,Hyderabad,DL,30271.6,2024-03,2024,Charlie Johnson,Female,Consumer,New York,NY,46.0,PROD165,10.0,4736.63,19.8,37987.77,Nike Appliances 352,Home & Kitchen,Furniture,Nike,38.62
ORD01091,CUST0250,2024-07-03,2024-03-14,Delivered,Wallet,In-Store,33143.1,3456.95,49,Chennai,GJ,29735.15,2024-07,2024,Rachel  Taylor,Other,Corporate,Kolkata,WB,46.0,PROD164,4.0,3984.66,21.8,12464.02,Lg Camera 401,Home & Kitchen,Camera,Nike,58.81
ORD01092,CUST0151,2024-07-03,2024-03-09,Returned,Cod,Online,48485.87,7135.91,149,Delhi,NY,41498.96,2024-07,2024,Steve  Jones,Other,Corporate,Chennai,TN,60.0,PROD036,6.0,857.91,18.7,4184.88,Apple Headphones 657,Clothing,Laptop,Philips,40.54
ORD01092,CUST0151,2024-07-03,2024-03-09,Returned,Cod,Online,48485.87,7135.91,149,Delhi,NY,41498.96,2024-07,2024,Steve  Jones,Other,Corporate,Chennai,TN,60.0,PROD086,3.0,4638.98,15.8,11718.06,Reebok Cycling 816,Electronics,Running,Reebok,32.19
ORD01093,CUST0231,2024-03-08,2024-03-10,Delivered,Cod,Online,44158.88,17525.66,99,Bangalore,NY,26732.22,2024-03,2024,Bob Wilson,Other,Corporate,Delhi,DL,46.0,PROD035,9.0,1681.67,19.8,12138.29,Adidas Tablet 510,Books,Headphones,Nike,75.82
ORD01094,CUST0801,2024-03-09,2024-03-14,Returned,Credit Card,In-Store,32321.08,10104.08,149,New York,NSW,22366.0,2024-03,2024,Nick  Walker,Other,Consumer,London,LDN,46.0,PROD121,5.0,4606.95,0.9,22827.44,Apple Saree 724,Electronics,T-Shirt,Adidas,41.47
ORD01094,CUST0801,2024-03-09,2024-03-14,Returned,Credit Card,In-Store,32321.08,10104.08,149,New York,NSW,22366.0,2024-03,2024,Nick  Walker,Other,Consumer,London,LDN,46.0,PROD009,10.0,863.67,22.4,6702.08,Prestige Decor 300,Clothing,Bedding,Apple,14.3
ORD01095,CUST0592,2024-03-10,2024-03-14,Cancelled,Wallet,Mobile App,47424.74,9190.39,99,Hyderabad,GJ,38333.35,2024-03,2024,Eve Anderson,Male,Consumer,Pune,MH,49.0,PROD032,5.0,3770.05,20.7,14948.25,Reebok Football 191,Electronics,Football,Harpercollins,59.46
ORD01095,CUST0592,2024-03-10,2024-03-14,Cancelled,Wallet,Mobile App,47424.74,9190.39,99,Hyderabad,GJ,38333.35,2024-03,2024,Eve Anderson,Male,Consumer,Pune,MH,49.0,PROD112,2.0,4438.95,32.8,5965.95,Samsung Mobile 229,Electronics,Camera,Philips,53.15
ORD01096,CUST0683,2024-03-10,2024-03-13,Delivered,Wallet,In-Store,37494.56,3963.83,49,Chennai,ON,33579.73,2024-03,2024,Sneha Thomas,Other,Corporate,Ahmedabad,GJ,65.0,PROD102,5.0,4480.02,31.1,15433.67,Penguin Appliances 888,Clothing,Lighting,Nike,22.48
ORD01096,CUST0683,2024-03-10,2024-03-13,Delivered,Wallet,In-Store,37494.56,3963.83,49,Chennai,ON,33579.73,2024-03,2024,Sneha Thomas,Other,Corporate,Ahmedabad,GJ,65.0,PROD136,4.0,1015.04,23.5,3106.02,Philips Appliances 779,Sports,Furniture,Penguin,44.03
ORD01096,CUST0683,2024-03-10,2024-03-13,Delivered,Wallet,In-Store,37494.56,3963.83,49,Chennai,ON,33579.73,2024-03,2024,Sneha Thomas,Other,Corporate,Ahmedabad,GJ,65.0,PROD095,2.0,2826.23,23.7,4312.83,Lg Saree 263,Sports,Dress,Prestige,49.5
ORD01097,CUST0070,2024-03-11,2024-03-13,Cancelled,Upi,Online,23634.28,6646.03,199,Hyderabad,TN,17187.25,2024-03,2024,Diana  Jackson,Other,Home Office,Mumbai,MH,46.0,,,,,,,,,,
ORD01098,CUST0731,2024-12-03,2024-03-19,Shipped,Debit Card,Mobile App,22340.56,2686.79,0,New York,MH,19653.77,2024-12,2024,Bob  Williams,Male,Home Office,Ahmedabad,GJ,46.0,PROD170,5.0,4240.06,22.5,16430.23,Adidas Shoes 686,Home & Kitchen,Shoes,Prestige,52.73
ORD01098,CUST0731,2024-12-03,2024-03-19,Shipped,Debit Card,Mobile App,22340.56,2686.79,0,New York,MH,19653.77,2024-12,2024,Bob  Williams,Male,Home Office,Ahmedabad,GJ,46.0,PROD011,6.0,265.61,16.8,1325.93,Prestige History 742,Sports,Science,Harpercollins,52.96
ORD01099,CUST0586,2024-03-13,2024-03-16,Shipped,Upi,Mobile App,49018.85,13381.93,49,Pune,TS,35685.92,2024-03,2024,Rachel Miller,Other,Corporate,Surat,GJ,46.0,PROD105,1.0,3014.87,24.4,2279.24,Harpercollins History 567,Electronics,History,Samsung,58.21
ORD01099,CUST0586,2024-03-13,2024-03-16,Shipped,Upi,Mobile App,49018.85,13381.93,49,Pune,TS,35685.92,2024-03,2024,Rachel Miller,Other,Corporate,Surat,GJ,46.0,PROD169,7.0,928.63,37.6,4056.26,Puma Jeans 987,Books,Dress,Harpercollins,30.55
ORD01099,CUST0586,2024-03-13,2024-03-16,Shipped,Upi,Mobile App,49018.85,13381.93,49,Pune,TS,35685.92,2024-03,2024,Rachel Miller,Other,Corporate,Surat,GJ,46.0,PROD160,3.0,407.22,38.2,754.99,Apple Tablet 374,Electronics,Headphones,Prestige,58.24
ORD01100,CUST0752,2024-03-13,2024-03-17,Cancelled,Debit Card,Online,49949.7,8548.04,49,Chennai,ON,41450.66,2024-03,2024,Arjun Jackson,Female,Consumer,Pune,MH,24.0,PROD097,8.0,3464.6,33.4,18459.39,Apple Appliances 474,Home & Kitchen,Lighting,Apple,35.67
ORD01100,CUST0752,2024-03-13,2024-03-17,Cancelled,Debit Card,Online,49949.7,8548.04,49,Chennai,ON,41450.66,2024-03,2024,Arjun Jackson,Female,Consumer,Pune,MH,24.0,PROD122,4.0,3678.74,6.8,13714.34,Penguin Camera 744,Clothing,Mobile,Adidas,52.36
ORD01100,CUST0752,2024-03-13,2024-03-17,Cancelled,Debit Card,Online,49949.7,8548.04,49,Chennai,ON,41450.66,2024-03,2024,Arjun Jackson,Female,Consumer,Pune,MH,24.0,PROD106,3.0,3414.65,34.1,6750.76,Samsung Self-Help 140,Books,Non-Fiction,Apple,48.39
ORD01101,CUST0234,2024-03-14,2024-03-15,Delivered,Wallet,In-Store,15112.64,6001.03,0,Pune,ON,9111.61,2024-03,2024,Yara White,Female,Home Office,Chennai,TN,46.0,PROD082,9.0,204.01,15.5,1551.5,Samsung Lighting 904,Books,Furniture,Nike,29.28
ORD01101,CUST0234,2024-03-14,2024-03-15,Delivered,Wallet,In-Store,15112.64,6001.03,0,Pune,ON,9111.61,2024-03,2024,Yara White,Female,Home Office,Chennai,TN,46.0,PROD166,10.0,3216.94,31.8,21939.53,Prestige Non-Fiction 799,Books,Non-Fiction,Lg,32.2
ORD01101,CUST0234,2024-03-14,2024-03-15,Delivered,Wallet,In-Store,15112.64,6001.03,0,Pune,ON,9111.61,2024-03,2024,Yara White,Female,Home Office,Chennai,TN,46.0,PROD197,8.0,3089.59,26.8,18092.64,Apple Cycling 713,Books,Cricket,Samsung,43.22
ORD01102,CUST0675,2024-03-15,2024-03-21,Shipped,Credit Card,Mobile App,12543.47,3245.37,199,Chennai,NSW,9497.1,2024-03,2024,Jack Taylor,Other,Home Office,Sydney,NSW,46.0,PROD184,2.0,3270.75,9.4,5926.6,Penguin Fiction 673,Home & Kitchen,Comics,Apple,55.75
ORD01102,CUST0675,2024-03-15,2024-03-21,Shipped,Credit Card,Mobile App,12543.47,3245.37,199,Chennai,NSW,9497.1,2024-03,2024,Jack Taylor,Other,Home Office,Sydney,NSW,46.0,PROD044,8.0,249.84,37.1,1257.19,Penguin Saree 425,Sports,Jeans,Adidas,45.75
